CODI_ACCES,ADRECA,EPIGRAF_IAE,EPIGRAF_DESC,LAT,LNG,WKT
"100700901043012807130","C. de la Repuntadora, 30","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.5284775371252","2.42789881264207","POINT (2.42789881264207 41.5284775371252)"
"100700901295674207130","CRA. de Barcelona, 64","7549","OTROS DEPOSITOS ESPECIALES NCOP","41.5264260496097","2.43045677201793","POINT (2.43045677201793 41.5264260496097)"
"100700900441800307130","C. de Josep M. Batista i Roca, 42","7213","TTE. VIAJEROS POR CARRETERA","41.532894517966","2.42507738120681","POINT (2.42507738120681 41.532894517966)"
"100700900079035507130","C. de Sant Elies, 17","3191","TALLERES DE MECANICA EN GENERAL","41.5423695698331","2.44150135701456","POINT (2.44150135701456 41.5423695698331)"
"100700901046302507130","CRA. de Barcelona, 88","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.524518258334","2.42721264422742","POINT (2.42721264422742 41.524518258334)"
"100700901222691707130","C. de la Teixidora, 9","3169","OTROS ART. ACABADOS EN METALES NCOP","41.5274046104966","2.4298893757602","POINT (2.4298893757602 41.5274046104966)"
"100700900962015107130","RONDA d'Alfons X el Savi, 176","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5455176949541","2.4520815953116","POINT (2.4520815953116 41.5455176949541)"
"100700902346212507130","RONDA de Rafael Estrany, 8","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5499775794933","2.45170993083844","POINT (2.45170993083844 41.5499775794933)"
"100700900072159607130","C. dels Montcada, 6","9669","OTROS SERVICIOS CULTURALES NCOP","41.5378400714924","2.42545858837621","POINT (2.42545858837621 41.5378400714924)"
"100700900180957907130","PL. de Catalunya, 10","6715","RESTAURANTES DE UN TENEDOR","41.5395401915604","2.43173734838315","POINT (2.43173734838315 41.5395401915604)"
"100700901409087807130","C. de Casto Mxndez Nxxez, 26","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5332361146282","2.44074383605989","POINT (2.44074383605989 41.5332361146282)"
"100700902575361607130","C. de Jaume Isern, 49","8562","ALQUILER DE PELICULAS DE VIDEO","41.5404735999728","2.43777579050275","POINT (2.43777579050275 41.5404735999728)"
"100700900067768407130","La Riera, 34","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5393264689043","2.44494207082577","POINT (2.44494207082577 41.5393264689043)"
"100700901043439607130","C. de la Remallaire, 4","6159","COM.MAY.OTROS ART. CONSUMO DURADERO NCOP","41.5276496183155","2.43117719246175","POINT (2.43117719246175 41.5276496183155)"
"100700901312905707130","C. de Josep M. Batista i Roca, 50","6594","COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA","41.5328433712147","2.42387372117784","POINT (2.42387372117784 41.5328433712147)"
"100700902150968007130","RONDA de Francesc Macix, 26","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5335739779695","2.43762371519469","POINT (2.43762371519469 41.5335739779695)"
"100700902020458607130","C. del Vapor de Can Gordils, 15","436","ACABADO DE TEXTILES","41.5519521760825","2.45372300230195","POINT (2.45372300230195 41.5519521760825)"
"100700901043012907130","C. de la Repuntadora, 32","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5285921198775","2.42782734111488","POINT (2.42782734111488 41.5285921198775)"
"100700901295674207130","CRA. de Barcelona, 64","7549","OTROS DEPOSITOS ESPECIALES NCOP","41.5264260496097","2.43045677201793","POINT (2.43045677201793 41.5264260496097)"
"100700902296993207130","RIERA de Cirera, 57","9313","ENSExANZA BACHILLERATO, F.P., Y C.O.U.","41.5498014408986","2.4392165543035","POINT (2.4392165543035 41.5498014408986)"
"100700901788329907130","PL. de Francesc Pi i Margall, 1","9672","ESCUELAS Y SERV. PERFECC. DEL DEPORTE","41.5416789672476","2.45122093874598","POINT (2.45122093874598 41.5416789672476)"
"100700901046302507130","CRA. de Barcelona, 88","6133","COM.MAY. PRENDAS EXTERIORES VESTIR","41.524518258334","2.42721264422742","POINT (2.42721264422742 41.524518258334)"
"100700901222677807130","C. de la Teixidora, 3","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5276177770794","2.43022758476332","POINT (2.43022758476332 41.5276177770794)"
"100700901439706907130","AV. del Maresme, 347","6732","OTROS CAFES Y BARES","41.5373093844071","2.45011668936544","POINT (2.45011668936544 41.5373093844071)"
"100700900072159607130","C. dels Montcada, 6","9669","OTROS SERVICIOS CULTURALES NCOP","41.5378400714924","2.42545858837621","POINT (2.42545858837621 41.5378400714924)"
"100700900180957907130","PL. de Catalunya, 10","6732","OTROS CAFES Y BARES","41.5395401915604","2.43173734838315","POINT (2.43173734838315 41.5395401915604)"
"100700902631711907130","C. d'Iluro, 30","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5371119677169","2.43939182188286","POINT (2.43939182188286 41.5371119677169)"
"100700902519551207130","CAMI de Ca la Madrona, 20","3191","TALLERES DE MECANICA EN GENERAL","41.5544225637583","2.45393451269147","POINT (2.45393451269147 41.5544225637583)"
"100700900067771207130","La Riera, 36","7552","SERV. AL PUBLICO DE AGENCIAS DE VIAJES","41.5393828492689","2.44493137548969","POINT (2.44493137548969 41.5393828492689)"
"100700901043439607130","C. de la Remallaire, 4","6544","COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS","41.5276496183155","2.43117719246175","POINT (2.43117719246175 41.5276496183155)"
"100700901312905707130","C. de Josep M. Batista i Roca, 50","6151","COM.MAY.VEHICULOS Y SUS ACCESORIOS","41.5328433712147","2.42387372117784","POINT (2.42387372117784 41.5328433712147)"
"100700900799148807130","C. de la Resseguidora, 50","3163","TORNILLERIA Y ART. DERIVADOS ALAMBRE","41.5262659701165","2.4238610710658","POINT (2.4238610710658 41.5262659701165)"
"100700901312905307130","C. de Josep M. Batista i Roca, 46","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5331315283373","2.4244110485524","POINT (2.4244110485524 41.5331315283373)"
"100700901043013007130","C. de la Repuntadora, 34","6133","COM.MAY. PRENDAS EXTERIORES VESTIR","41.5286968308856","2.42776487383549","POINT (2.42776487383549 41.5286968308856)"
"100700900304248807130","RONDA de Mossxn Jacint Verdaguer, 43","6732","OTROS CAFES Y BARES","41.5439496222983","2.43600044587673","POINT (2.43600044587673 41.5439496222983)"
"100700901937851407130","C. de Manuel Serra i Moret, 13","6142","COM.MAY.PTOS.PERFUMERIA,DROGUERIA","41.5329314206035","2.43056021601776","POINT (2.43056021601776 41.5329314206035)"
"100700900067112907130","C. de Josep Fradera i Llanas, 2","6732","OTROS CAFES Y BARES","41.5372550208935","2.43052253013707","POINT (2.43052253013707 41.5372550208935)"
"100700900799152207130","C. de la Teixidora, 1","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5276896867947","2.43034195844726","POINT (2.43034195844726 41.5276896867947)"
"100700902020536607130","C. de Montserrat, 11B","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5377124150629","2.44238478159366","POINT (2.44238478159366 41.5377124150629)"
"100700901239625107130","C. de Casto Mxndez Nxxez, 30","9694","MAQUINAS RECREATIVAS Y DE AZAR","41.5329873238437","2.44044078589587","POINT (2.44044078589587 41.5329873238437)"
"100700900061020907130","C. de Na Pau, 8","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5398230403612","2.44725307562492","POINT (2.44725307562492 41.5398230403612)"
"100700900329262607130","VIA d'Europa, 92","6521","FARMACIAS","41.5440182053096","2.43274825736998","POINT (2.43274825736998 41.5440182053096)"
"100700900076306707130","C. d'En Pujol, 31","834","SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA","41.5393539898854","2.44616891544978","POINT (2.44616891544978 41.5393539898854)"
"100700905179540107130","PG. Marxtim, 190","6732","OTROS CAFES Y BARES","41.5349566910832","2.44802980872717","POINT (2.44802980872717 41.5349566910832)"
"100700900075049207130","C. de Joan Mirx, 38","6151","COM.MAY.VEHICULOS Y SUS ACCESORIOS","41.549984467219","2.45099562411035","POINT (2.45099562411035 41.549984467219)"
"100700904240566607130","AV. del Port, 7","6732","OTROS CAFES Y BARES","","",""
"100700900089376107130","CRA. de Mata, 113","6174","COM.MAY. MATERIALES CONSTRUCCION","41.5511777595907","2.45511392736594","POINT (2.45511392736594 41.5511777595907)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6732","OTROS CAFES Y BARES","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700903885228807130","C. d'Enric Prat de la Riba, 107","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5452557478171","2.45326776949554","POINT (2.45326776949554 41.5452557478171)"
"100700900091231707130","C. de Joaquim Puig i Pidemunt, 28","6191","COM.MAY. JUGUETES Y ARTICULOS DEPORTE","41.5301311522814","2.4288439179126","POINT (2.4288439179126 41.5301311522814)"
"100700900799135207130","C. de la Bobinadora, 1","8496","SERV.COLOCACION Y SUMINISTRO DE PERSONAL","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6473","COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700904240566607130","AV. del Port, 7","6721","CAFETERIAS TRES TAZAS","","",""
"100700904240566607130","AV. del Port, 7","712","AGENTES Y CORREDORES DE SEGUROS","","",""
"100700900085535807130","C. de Jaume Isern, 18","9311","GUARDERIA Y ENSENANZA INFANTIL,EXCLUSIV.","41.5407012991002","2.43953773077722","POINT (2.43953773077722 41.5407012991002)"
"100700902017405807130","C. dels Remences, 120","8439","OTROS SERVICIOS TECNICOS NCOP","41.5577546849986","2.44928186189751","POINT (2.44928186189751 41.5577546849986)"
"100700900079791807130","C. de Sant Josep, 15","6441","COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS","41.5394526601032","2.44319111926113","POINT (2.44319111926113 41.5394526601032)"
"100700900076306707130","C. d'En Pujol, 31","834","ODONTOLOGOS","41.5393539898854","2.44616891544978","POINT (2.44616891544978 41.5393539898854)"
"100700900070936607130","AV. del Maresme, 451","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5394724834866","2.45367602960058","POINT (2.45367602960058 41.5394724834866)"
"100700901051655407130","VIA d'Europa, 98","8319","OTROS SERVICIOS FINANCIEROS NCOP","41.5442695251342","2.43261723102071","POINT (2.43261723102071 41.5442695251342)"
"100700901411878207130","CAMI del Mig, 71","6192","COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS","41.5358391520583","2.42824060824607","POINT (2.42824060824607 41.5358391520583)"
"100700904240566607130","AV. del Port, 7","6596","COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...","","",""
"100700902930954907130","C. del Vapor de Can Gordils, 1","6179","COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA","41.5513265990284","2.45503794428405","POINT (2.45503794428405 41.5513265990284)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6732","OTROS CAFES Y BARES","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700904240566607130","AV. del Port, 7","6779","OTROS SERV. ALIMENTACION - RESTAURACION","","",""
"100700900091231707130","C. de Joaquim Puig i Pidemunt, 28","6191","COM.MAY. JUGUETES Y ARTICULOS DEPORTE","41.5301311522814","2.4288439179126","POINT (2.4288439179126 41.5301311522814)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","9722","SALONES E INSTITUTOS DE BELLEZA","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700900057623707130","CAMI Ral, 528","6524","COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS","41.5347626285553","2.44092631373914","POINT (2.44092631373914 41.5347626285553)"
"100700904240566607130","AV. del Port, 7","6714","RESTAURANTES DE DOS TENEDORES","","",""
"100700902011245807130","RONDA de Barcelx, 63","6159","COM.MAY.OTROS ART. CONSUMO DURADERO NCOP","41.5328446317551","2.44237934732728","POINT (2.44237934732728 41.5328446317551)"
"100700900285811607130","C. de Dinamarca, 34","6544","COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS","41.5458250726414","2.42998199249799","POINT (2.42998199249799 41.5458250726414)"
"100700905005807307130","C. de Francisco de Goya, 96","7512","GUARDIA Y CUSTODIA VEHICULOS 'PARKING'","41.5376546422192","2.43314820517097","POINT (2.43314820517097 41.5376546422192)"
"100700904698636207130","VIA d'Europa, 96","5046","INSTALACION APARATOS ELEVADORES","41.5441894376436","2.43265792490557","POINT (2.43265792490557 41.5441894376436)"
"100700900080805807130","C. de Santa Teresa, 31","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5384515677541","2.44324259891058","POINT (2.44324259891058 41.5384515677541)"
"100700900257055007130","CRA. de Mata, 117","4822","FAB. ART. ACABADOS MATERIAS PLASTICAS","41.5521148269942","2.45592354726673","POINT (2.45592354726673 41.5521148269942)"
"100700901051655407130","VIA d'Europa, 98","6153","COM. MAY. APARATOS ELECTRODOMESTICOS","41.5442695251342","2.43261723102071","POINT (2.43261723102071 41.5442695251342)"
"100700901411878207130","CAMI del Mig, 71","5041","INSTALACIONES ELECTRICAS EN GENERAL","41.5358391520583","2.42824060824607","POINT (2.42824060824607 41.5358391520583)"
"100700901955541107130","VIA Sxrgia, 53","7541","DEPOSITOS Y ALMACENES GENERALES","41.5280428634702","2.42502041354873","POINT (2.42502041354873 41.5280428634702)"
"100700902930954907130","C. del Vapor de Can Gordils, 1","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5513265990284","2.45503794428405","POINT (2.45503794428405 41.5513265990284)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6732","OTROS CAFES Y BARES","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700904240566607130","AV. del Port, 7","6544","COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS","","",""
"100700900799135207130","C. de la Bobinadora, 1","842","SERVICIOS FINANCIEROS Y CONTABLES","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900225799807130","C. de Cristxfor Colom, 29","6732","OTROS CAFES Y BARES","41.538071899098","2.44958494586443","POINT (2.44958494586443 41.538071899098)"
"100700904240566607130","AV. del Port, 7","8552","ALQUILER DE EMBARCACIONES","","",""
"100700900100013707130","CAMI Ral, 453","6166","COM.MAY.PTOS. QUIMICOS INDUSTRIALES","41.5359922632094","2.44289813363172","POINT (2.44289813363172 41.5359922632094)"
"100700902011246007130","RONDA de Barcelx, 67","6541","COM.MEN.VEHICULOS TERRESTRES","41.5326908077668","2.44257006576457","POINT (2.44257006576457 41.5326908077668)"
"100700900092286307130","CAMI del Mig, 69","6545","COM.MEN.DE TODA CLASE DE MAQUINARIA","41.5358616882434","2.42869238063138","POINT (2.42869238063138 41.5358616882434)"
"100700900077122707130","RIERA de Cirera, 18","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5485519250179","2.44129675210511","POINT (2.44129675210511 41.5485519250179)"
"100700900255537507130","C. de Jaume Isern, 96","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5406240011368","2.43667643221589","POINT (2.43667643221589 41.5406240011368)"
"100700900065309807130","C. d'Iluro, 78","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5360008547453","2.44044513107352","POINT (2.44044513107352 41.5360008547453)"
"100700904643372607130","C. del Mirador, 1","3141","FAB. ART. CARPINTERIA METALICA","41.5774773638493","2.43546953921863","POINT (2.43546953921863 41.5774773638493)"
"100700900767426607130","AV. de Cabrera, 36","8541","ALQ. AUTOMOV. SIN CONDUCTOR EXC. RENTING","41.5240617165101","2.427353849214","POINT (2.427353849214 41.5240617165101)"
"100700901051655407130","VIA d'Europa, 98","5013","ALBAILERIA Y PEQ. TRABAJOS CONSTRUCCION","41.5442695251342","2.43261723102071","POINT (2.43261723102071 41.5442695251342)"
"100700901955541107130","VIA Sxrgia, 53","7541","DEPOSITOS Y ALMACENES GENERALES","41.5280428634702","2.42502041354873","POINT (2.42502041354873 41.5280428634702)"
"100700900073196007130","C. de Nxpols, 12","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5394486795348","2.42537953280503","POINT (2.42537953280503 41.5394486795348)"
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6732","OTROS CAFES Y BARES","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700903370481207130","C. de Miquel Albx, 3","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5466621287329","2.44707153863613","POINT (2.44707153863613 41.5466621287329)"
"100700900799135207130","C. de la Bobinadora, 1","6123","COM.MAY.FRUTAS Y VERDURAS","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900799135207130","C. de la Bobinadora, 1","6121","COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700904240566607130","AV. del Port, 7","6443","COM.MEN.PTOS.PASTELERIA,BOLLERIA","","",""
"100700901840704207130","C. de Federico Carlo Gravina, 8","6474","COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2","41.5351744544023","2.44528144527426","POINT (2.44528144527426 41.5351744544023)"
"100700904440650207130","AV. del Maresme, 307","6594","COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA","41.5362977582339","2.44859733405243","POINT (2.44859733405243 41.5362977582339)"
"100700900092286307130","CAMI del Mig, 69","6131","COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO","41.5358616882434","2.42869238063138","POINT (2.42869238063138 41.5358616882434)"
"100700900088742407130","C. de Josep Abril, 33","6715","RESTAURANTES DE UN TENEDOR","41.5324139585804","2.44094947636132","POINT (2.44094947636132 41.5324139585804)"
"100700904997470607130","AV. de la Gatassa, 130","7512","GUARDIA Y CUSTODIA VEHICULOS 'PARKING'","41.5394893043231","2.42613163822769","POINT (2.42613163822769 41.5394893043231)"
"100700900086256707130","CRA. de Mata, 115","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5515913240992","2.45554294567007","POINT (2.45554294567007 41.5515913240992)"
"100700902017405807130","C. dels Remences, 120","6649","COM.MEN.ART.DIVERSOS EN MAQUINAS","41.5577546849986","2.44928186189751","POINT (2.44928186189751 41.5577546849986)"
"100700900767426607130","AV. de Cabrera, 36","6553","COM.MEN.CARBURANTES Y ACEITES VEHICULOS","41.5240617165101","2.427353849214","POINT (2.427353849214 41.5240617165101)"
"100700901051655407130","VIA d'Europa, 98","6153","COM. MAY. APARATOS ELECTRODOMESTICOS","41.5442695251342","2.43261723102071","POINT (2.43261723102071 41.5442695251342)"
"100700904240566607130","AV. del Port, 7","699","OTRAS REPARACIONES NCOP","","",""
"100700904240566607130","AV. del Port, 7","6715","RESTAURANTES DE UN TENEDOR","","",""
"100700900086804307130","RONDA de Leopoldo O'donnell, 72","6732","OTROS CAFES Y BARES","41.5391679101085","2.43376616075248","POINT (2.43376616075248 41.5391679101085)"
"100700902011245607130","RONDA de Barcelx, 59","6151","COM.MAY.VEHICULOS Y SUS ACCESORIOS","41.5329463469341","2.44225346415449","POINT (2.44225346415449 41.5329463469341)"
"100700900799135207130","C. de la Bobinadora, 1","8439","OTROS SERVICIOS TECNICOS NCOP","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900799135207130","C. de la Bobinadora, 1","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700904240566607130","AV. del Port, 7","6715","RESTAURANTES DE UN TENEDOR","","",""
"100700901840116707130","C. de Federico Carlo Gravina, 6","6732","OTROS CAFES Y BARES","41.5352886563672","2.44545213478721","POINT (2.44545213478721 41.5352886563672)"
"100700900064610507130","C. de Girona, 3","5041","INSTALACIONES ELECTRICAS EN GENERAL","41.5438229021858","2.42417602183182","POINT (2.42417602183182 41.5438229021858)"
"100700900092286307130","CAMI del Mig, 69","6919","REPARACION OTROS BIENES CONSUMO NCOP","41.5358616882434","2.42869238063138","POINT (2.42869238063138 41.5358616882434)"
"100700900260510007130","AV. de Jaume Recoder, 17","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5350086575158","2.44262825248887","POINT (2.44262825248887 41.5350086575158)"
"100700900305357107130","C. d'Onofre Arnau, 13","9892","SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...","41.5425520370652","2.44392139661409","POINT (2.44392139661409 41.5425520370652)"
"100700900086256707130","CRA. de Mata, 115","6132","COM.MAY.TEJIDOS POR METROS, ALFOMBRAS","41.5515913240992","2.45554294567007","POINT (2.45554294567007 41.5515913240992)"
"100700902017405807130","C. dels Remences, 120","6649","COM.MEN.ART.DIVERSOS EN MAQUINAS","41.5577546849986","2.44928186189751","POINT (2.44928186189751 41.5577546849986)"
"100700900767426607130","AV. de Cabrera, 36","2552","FAB. JABONES TOCADOR Y PTOS. PERFUMERIA","41.5240617165101","2.427353849214","POINT (2.427353849214 41.5240617165101)"
"100700901886015907130","C. de Can Xammar, 6","8432","SERV. TEC. DE ARQUITECTURA","41.5394816363971","2.44756222099643","POINT (2.44756222099643 41.5394816363971)"
"100700904240566607130","AV. del Port, 7","699","OTROS PROFESIONALES RELAC. TRANSPORTE","","",""
"100700903886821207130","PL. de Can Gassol, 8","9429","OTROS SERV. SANITARIOS","41.54528077997","2.4522672084209","POINT (2.4522672084209 41.54528077997)"
"100700903946091707130","PL. de la Gatassa, 19","7512","GUARDIA Y CUSTODIA VEHICULOS 'PARKING'","41.5421847924281","2.42555134782189","POINT (2.42555134782189 41.5421847924281)"
"100700900799142507130","C. de L'Overlocaire, 37","7549","OTROS DEPOSITOS ESPECIALES NCOP","41.526847003877","2.42322545152991","POINT (2.42322545152991 41.526847003877)"
"100700900799135207130","C. de la Bobinadora, 1","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900799135207130","C. de la Bobinadora, 1","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900079820807130","C. de Sant Josep, 25","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5392153360295","2.44271328057882","POINT (2.44271328057882 41.5392153360295)"
"100700901840116707130","C. de Federico Carlo Gravina, 6","9799","OTROS SERVICIOS PERSONALES NCOP","41.5352886563672","2.44545213478721","POINT (2.44545213478721 41.5352886563672)"
"100700901239625107130","C. de Casto Mxndez Nxxez, 30","5055","CARPINTERIA Y CERRAJERIA","41.5329873238437","2.44044078589587","POINT (2.44044078589587 41.5329873238437)"
"100700900092286307130","CAMI del Mig, 69","3922","FAB. APARATOS PROTESIS Y ORTOPEDIA","41.5358616882434","2.42869238063138","POINT (2.42869238063138 41.5358616882434)"
"100700900061215807130","C. de Mata, 14","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5445414436396","2.4475798367547","POINT (2.4475798367547 41.5445414436396)"
"100700900305357107130","C. d'Onofre Arnau, 13","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.5425520370652","2.44392139661409","POINT (2.44392139661409 41.5425520370652)"
"100700900086256707130","CRA. de Mata, 115","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5515913240992","2.45554294567007","POINT (2.45554294567007 41.5515913240992)"
"100700900079793507130","C. de Sant Josep, 17","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5394161437939","2.44311109185117","POINT (2.44311109185117 41.5394161437939)"
"100700900767426607130","AV. de Cabrera, 36","6151","COM.MAY.VEHICULOS Y SUS ACCESORIOS","41.5240617165101","2.427353849214","POINT (2.427353849214 41.5240617165101)"
"100700901886015907130","C. de Can Xammar, 6","6732","OTROS CAFES Y BARES","41.5394816363971","2.44756222099643","POINT (2.44756222099643 41.5394816363971)"
"100700904240566607130","AV. del Port, 7","5041","INSTALACIONES ELECTRICAS EN GENERAL","","",""
"100700904240566607130","AV. del Port, 7","6715","RESTAURANTES DE UN TENEDOR","","",""
"100700904239805007130","C. de Malgrat, 1A","463","FAB. SERIE PIEZAS DE CARPINTERIA","41.5483280160903","2.4301425084226","POINT (2.4301425084226 41.5483280160903)"
"100700903886836707130","PL. de Can Gassol, 17","6539","COM.MEN.ART.HOGAR NCOP","41.5453265810844","2.45139698267848","POINT (2.45139698267848 41.5453265810844)"
"100700900091231707130","C. de Joaquim Puig i Pidemunt, 28","3291","CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.","41.5301311522814","2.4288439179126","POINT (2.4288439179126 41.5301311522814)"
"100700900799135207130","C. de la Bobinadora, 1","9221","SERV. LIMPIEZA INTERIORES","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700904333720707130","C. de Bonaventura Carles Aribau, 8","6779","OTROS SERV. ALIMENTACION - RESTAURACION","41.5380530304476","2.4318298161372","POINT (2.4318298161372 41.5380530304476)"
"100700900067806007130","La Riera, 79","6441","COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS","41.5405801521654","2.4441963907009","POINT (2.4441963907009 41.5405801521654)"
"100700904240566607130","AV. del Port, 7","6732","OTROS CAFES Y BARES","","",""
"100700901239625107130","C. de Casto Mxndez Nxxez, 30","6121","COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS","41.5329873238437","2.44044078589587","POINT (2.44044078589587 41.5329873238437)"
"100700900085893307130","C. de Santa Marta, 26","8612","ALQUILER LOCALES INDUSTRIALES","41.5378576732088","2.4430717934245","POINT (2.4430717934245 41.5378576732088)"
"100700900305357107130","C. d'Onofre Arnau, 13","9429","OTROS SERV. SANITARIOS","41.5425520370652","2.44392139661409","POINT (2.44392139661409 41.5425520370652)"
"100700900076306707130","C. d'En Pujol, 31","8439","OTROS SERVICIOS TECNICOS NCOP","41.5393539898854","2.44616891544978","POINT (2.44616891544978 41.5393539898854)"
"100700900079793507130","C. de Sant Josep, 17","6551","COM.MEN.COMBUSTIBLES TODAS CLASES","41.5394161437939","2.44311109185117","POINT (2.44311109185117 41.5394161437939)"
"100700900767426607130","AV. de Cabrera, 36","9339","OTROS ACTIV. ENSExANZA","41.5240617165101","2.427353849214","POINT (2.427353849214 41.5240617165101)"
"100700900092286307130","CAMI del Mig, 69","5042","INSTALACIONES FONTANERIA","41.5358616882434","2.42869238063138","POINT (2.42869238063138 41.5358616882434)"
"100700904240566607130","AV. del Port, 7","6596","COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...","","",""
"100700904240566607130","AV. del Port, 7","9683","ORGANIZ.ESPECT.DEPORT. FEDERAC. Y CLUBES","","",""
"100700900287372507130","C. d'Esteve Albert, 13","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5435783778016","2.43392620706617","POINT (2.43392620706617 41.5435783778016)"
"100700903886836907130","PL. de Can Gassol, 19","6732","OTROS CAFES Y BARES","41.5453375372681","2.45118400681448","POINT (2.45118400681448 41.5453375372681)"
"100700901256788307130","C. de Joaquim Puig i Pidemunt, 32","6524","COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS","41.5300595631192","2.42869861166432","POINT (2.42869861166432 41.5300595631192)"
"100700900799135207130","C. de la Bobinadora, 1","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700900799135207130","C. de la Bobinadora, 1","6193","COM.MAY. METALES PRECIOSOS, Y JOYERIA","41.5290670177594","2.43097665620411","POINT (2.43097665620411 41.5290670177594)"
"100700904240566607130","AV. del Port, 7","6721","CAFETERIAS TRES TAZAS","","",""
