ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","EQ","Equipament","41,5494996051139","2,44245323827827","POINT (2.44245323827827 41.5494996051139)"
"Usos Sòl","EQ","Equipament","41,5498998308849","2,44216703082653","POINT (2.44216703082653 41.5498998308849)"
"Usos Sòl","EQES","Equipament Esportiu","41,5499855623942","2,44242826875993","POINT (2.44242826875993 41.5499855623942)"
"Usos Sòl","INT","Interior","41,5505270038642","2,44109201658038","POINT (2.44109201658038 41.5505270038642)"
"Usos Sòl","INT","Interior","41,5504464185284","2,44164029938246","POINT (2.44164029938246 41.5504464185284)"
"Usos Sòl","INT","Interior","41,5503754683006","2,44235288865732","POINT (2.44235288865732 41.5503754683006)"
"Usos Sòl","INT","Interior","41,5519995606033","2,43638311166893","POINT (2.43638311166893 41.5519995606033)"
"Usos Sòl","INT","Interior","41,5523501462124","2,43552818100374","POINT (2.43552818100374 41.5523501462124)"
"Usos Sòl","INT","Interior","41,5513956981878","2,4353947356098","POINT (2.4353947356098 41.5513956981878)"
"Usos Sòl","INT","Interior","41,5501361782351","2,43673001198485","POINT (2.43673001198485 41.5501361782351)"
"Usos Sòl","INT","Interior","41,5485561575103","2,43857563850415","POINT (2.43857563850415 41.5485561575103)"
"Usos Sòl","INT","Interior","41,5482635603771","2,43323175080742","POINT (2.43323175080742 41.5482635603771)"
"Usos Sòl","ZV","Zona Verda","41,5465301924015","2,43352408742207","POINT (2.43352408742207 41.5465301924015)"
"Usos Sòl","TR","Transit Reduït","41,5467119482006","2,43348019168636","POINT (2.43348019168636 41.5467119482006)"
"Usos Sòl","TR","Transit Reduït","41,547755833567","2,43385496779667","POINT (2.43385496779667 41.547755833567)"
"Usos Sòl","ZV","Zona Verda","41,5476981046416","2,43538076116874","POINT (2.43538076116874 41.5476981046416)"
"Usos Sòl","EQ","Equipament","41,5478769952063","2,43564598848443","POINT (2.43564598848443 41.5478769952063)"
"Usos Sòl","INT","Interior","41,5462113438742","2,42767296549082","POINT (2.42767296549082 41.5462113438742)"
"Usos Sòl","INT","Interior","41,5460441512695","2,42826228110837","POINT (2.42826228110837 41.5460441512695)"
"Usos Sòl","INT","Interior","41,5503322375519","2,44308978339507","POINT (2.44308978339507 41.5503322375519)"
"Usos Sòl","INT","Interior","41,5502694316666","2,44367701378116","POINT (2.44367701378116 41.5502694316666)"
"Usos Sòl","INT","Interior","41,5502077600243","2,44445764111884","POINT (2.44445764111884 41.5502077600243)"
"Usos Sòl","INT","Interior","41,5508206997632","2,44468195429695","POINT (2.44468195429695 41.5508206997632)"
"Usos Sòl","INT","Interior","41,5482784782716","2,43788649692699","POINT (2.43788649692699 41.5482784782716)"
"Usos Sòl","INT","Interior","41,54795733668","2,43669744062787","POINT (2.43669744062787 41.54795733668)"
"Usos Sòl","INT","Interior","41,5475238294463","2,43591615638217","POINT (2.43591615638217 41.5475238294463)"
"Usos Sòl","ZV","Zona Verda","41,5490974537354","2,43692666055395","POINT (2.43692666055395 41.5490974537354)"
"Usos Sòl","EQ","Equipament","41,5496853774936","2,43550948493003","POINT (2.43550948493003 41.5496853774936)"
"Usos Sòl","EQ","Equipament","41,5493990944188","2,4379491082801","POINT (2.4379491082801 41.5493990944188)"
"Usos Sòl","EQ","Equipament","41,5500306687762","2,43826476130783","POINT (2.43826476130783 41.5500306687762)"
"Usos Sòl","INT","Interior","41,5461809824662","2,43129354887266","POINT (2.43129354887266 41.5461809824662)"
"Usos Sòl","INT","Interior","41,5456165253226","2,43083990411372","POINT (2.43083990411372 41.5456165253226)"
"Usos Sòl","INT","Interior","41,5442291754843","2,43099361561002","POINT (2.43099361561002 41.5442291754843)"
"Usos Sòl","INT","Interior","41,5442283628631","2,43040772052598","POINT (2.43040772052598 41.5442283628631)"
"Usos Sòl","INT","Interior","41,5446004362475","2,43039903108131","POINT (2.43039903108131 41.5446004362475)"
"Usos Sòl","INT","Interior","41,550833208237","2,44391725818475","POINT (2.44391725818475 41.550833208237)"
"Usos Sòl","ZV","Zona Verda","41,5501439389124","2,44401855997412","POINT (2.44401855997412 41.5501439389124)"
"Usos Sòl","ZV","Zona Verda","41,5492033106715","2,44473511317026","POINT (2.44473511317026 41.5492033106715)"
"Usos Sòl","ZV","Zona Verda","41,5505804907076","2,44298043601239","POINT (2.44298043601239 41.5505804907076)"
"Usos Sòl","INT","Interior","41,5472353813731","2,4361383829952","POINT (2.4361383829952 41.5472353813731)"
"Usos Sòl","INT","Interior","41,5527814368972","2,43487363578458","POINT (2.43487363578458 41.5527814368972)"
"Usos Sòl","ZVP","Zona Verda en Projecte","41,5528175454927","2,43415535228419","POINT (2.43415535228419 41.5528175454927)"
"Usos Sòl","ZV","Zona Verda","41,5511585722372","2,43213843567148","POINT (2.43213843567148 41.5511585722372)"
"Usos Sòl","EQ","Equipament","41,5514474436588","2,43359371870838","POINT (2.43359371870838 41.5514474436588)"
"Usos Sòl","EQ","Equipament","41,5515350741962","2,4338395557161","POINT (2.4338395557161 41.5515350741962)"
"Usos Sòl","EQ","Equipament","41,5516455821503","2,4371086793084","POINT (2.4371086793084 41.5516455821503)"
"Usos Sòl","ZV","Zona Verda","41,5451570957833","2,4297376904726","POINT (2.4297376904726 41.5451570957833)"
"Usos Sòl","ZV","Zona Verda","41,5450898434164","2,42923075649285","POINT (2.42923075649285 41.5450898434164)"
"Usos Sòl","TR","Transit Reduït","41,5454304784583","2,42875446015729","POINT (2.42875446015729 41.5454304784583)"
"Usos Sòl","ZV","Zona Verda","41,5424207367539","2,43014824335589","POINT (2.43014824335589 41.5424207367539)"
"Usos Sòl","INT","Interior","41,5427568807538","2,43289727311127","POINT (2.43289727311127 41.5427568807538)"
"Usos Sòl","TR","Transit Reduït","41,5496770015072","2,44277626805442","POINT (2.44277626805442 41.5496770015072)"
"Usos Sòl","INT","Interior","41,5517548377893","2,44534953319312","POINT (2.44534953319312 41.5517548377893)"
"Usos Sòl","INT","Interior","41,5519601154406","2,44509537987552","POINT (2.44509537987552 41.5519601154406)"
"Usos Sòl","EQ","Equipament","41,552640355116","2,44469568176941","POINT (2.44469568176941 41.552640355116)"
"Usos Sòl","EQES","Equipament Esportiu","41,5535062700718","2,44439320795249","POINT (2.44439320795249 41.5535062700718)"
"Usos Sòl","ZVP","Zona Verda en Projecte","41,5513920266253","2,43303802062356","POINT (2.43303802062356 41.5513920266253)"
"Usos Sòl","ZV","Zona Verda","41,5505530879486","2,43333054000544","POINT (2.43333054000544 41.5505530879486)"
"Usos Sòl","INT","Interior","41,5502539521807","2,43279515102645","POINT (2.43279515102645 41.5502539521807)"
"Usos Sòl","ZV","Zona Verda","41,5520605692381","2,4404974671253","POINT (2.4404974671253 41.5520605692381)"
"Usos Sòl","INT","Interior","41,5506441226775","2,43004755508044","POINT (2.43004755508044 41.5506441226775)"
"Usos Sòl","EQES","Equipament Esportiu","41,5502840195752","2,42718320972199","POINT (2.42718320972199 41.5502840195752)"
"Usos Sòl","ZV","Zona Verda","41,5494616836511","2,42784255258147","POINT (2.42784255258147 41.5494616836511)"
"Usos Sòl","EQ","Equipament","41,5441947734237","2,42868713319805","POINT (2.42868713319805 41.5441947734237)"
"Usos Sòl","INT","Interior","41,54879558776","2,43119082383512","POINT (2.43119082383512 41.54879558776)"
"Usos Sòl","INT","Interior","41,547776122526","2,43101661491379","POINT (2.43101661491379 41.547776122526)"
"Usos Sòl","INT","Interior","41,5523682874076","2,44341649720636","POINT (2.44341649720636 41.5523682874076)"
"Usos Sòl","INT","Interior","41,5532739711716","2,44292056624851","POINT (2.44292056624851 41.5532739711716)"
"Usos Sòl","INT","Interior","41,5543876159427","2,44399985275995","POINT (2.44399985275995 41.5543876159427)"
"Usos Sòl","INT","Interior","41,5516569494422","2,4487764634785","POINT (2.4487764634785 41.5516569494422)"
"Usos Sòl","INT","Interior","41,5508435209831","2,44959513574201","POINT (2.44959513574201 41.5508435209831)"
"Usos Sòl","ZV","Zona Verda","41,5491008616137","2,44767762644054","POINT (2.44767762644054 41.5491008616137)"
"Usos Sòl","TR","Transit Reduït","41,5479670253615","2,44415392210517","POINT (2.44415392210517 41.5479670253615)"
"Usos Sòl","INT","Interior","41,5495320903438","2,42726721994158","POINT (2.42726721994158 41.5495320903438)"
"Usos Sòl","INT","Interior","41,5489775134378","2,42703192228856","POINT (2.42703192228856 41.5489775134378)"
"Usos Sòl","EQES","Equipament Esportiu","41,5465470582327","2,43688594640274","POINT (2.43688594640274 41.5465470582327)"
"Usos Sòl","EQES","Equipament Esportiu","41,547362382363","2,43748882837242","POINT (2.43748882837242 41.547362382363)"
"Usos Sòl","ESC","Escola","41,5468885664484","2,43646716086529","POINT (2.43646716086529 41.5468885664484)"
"Usos Sòl","ZV","Zona Verda","41,54728891979","2,43756651765085","POINT (2.43756651765085 41.54728891979)"
"Usos Sòl","ZV","Zona Verda","41,5474429116182","2,43907573182245","POINT (2.43907573182245 41.5474429116182)"
"Usos Sòl","INT","Interior","41,5516838840501","2,44430863910971","POINT (2.44430863910971 41.5516838840501)"
"Usos Sòl","INT","Interior","41,5546184243503","2,44368460782517","POINT (2.44368460782517 41.5546184243503)"
"Usos Sòl","INT","Interior","41,5538121666378","2,44268298362389","POINT (2.44268298362389 41.5538121666378)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5490690200148","2,44570502865777","POINT (2.44570502865777 41.5490690200148)"
"Usos Sòl","EQ","Equipament","41,550149168265","2,44515091085764","POINT (2.44515091085764 41.550149168265)"
"Usos Sòl","INT","Interior","41,5493864945092","2,44509335510165","POINT (2.44509335510165 41.5493864945092)"
"Usos Sòl","INT","Interior","41,5496298237048","2,44503021713863","POINT (2.44503021713863 41.5496298237048)"
"Usos Sòl","INT","Interior","41,5491254953244","2,42753156456597","POINT (2.42753156456597 41.5491254953244)"
"Usos Sòl","INT","Interior","41,5492768951605","2,4286192064333","POINT (2.4286192064333 41.5492768951605)"
"Usos Sòl","INT","Interior","41,5489193467623","2,42808919069898","POINT (2.42808919069898 41.5489193467623)"
"Usos Sòl","EQ","Equipament","41,545918241384","2,44193586513115","POINT (2.44193586513115 41.545918241384)"
"Usos Sòl","EQ","Equipament","41,5457892422404","2,44209656022027","POINT (2.44209656022027 41.5457892422404)"
"Usos Sòl","EQES","Equipament Esportiu","41,5464107648183","2,44043118480153","POINT (2.44043118480153 41.5464107648183)"
"Usos Sòl","EQES","Equipament Esportiu","41,5461593161478","2,43988342932062","POINT (2.43988342932062 41.5461593161478)"
"Usos Sòl","ESC","Escola","41,5467657489296","2,43913297596003","POINT (2.43913297596003 41.5467657489296)"
"Usos Sòl","ESC","Escola","41,5490845170345","2,43928735766274","POINT (2.43928735766274 41.5490845170345)"
"Usos Sòl","ZV","Zona Verda","41,5446412178337","2,43713143284786","POINT (2.43713143284786 41.5446412178337)"
"Usos Sòl","ZV","Zona Verda","41,5448575409853","2,43739411697824","POINT (2.43739411697824 41.5448575409853)"
"Usos Sòl","ZV","Zona Verda","41,5450754584414","2,43765906917369","POINT (2.43765906917369 41.5450754584414)"
"Usos Sòl","ZV","Zona Verda","41,5450925962899","2,43767986755855","POINT (2.43767986755855 41.5450925962899)"
"Usos Sòl","ZV","Zona Verda","41,5452138000393","2,4378263359498","POINT (2.4378263359498 41.5452138000393)"
"Usos Sòl","ZV","Zona Verda","41,5452306826291","2,43784672627997","POINT (2.43784672627997 41.5452306826291)"
"Usos Sòl","ZV","Zona Verda","41,5455690749136","2,43825902760764","POINT (2.43825902760764 41.5455690749136)"
"Usos Sòl","ZV","Zona Verda","41,5459020116372","2,43866500540784","POINT (2.43866500540784 41.5459020116372)"
"Usos Sòl","INT","Interior","41,5483312259281","2,45699738196123","POINT (2.45699738196123 41.5483312259281)"
"Usos Sòl","INT","Interior","41,547442278057","2,45722579462983","POINT (2.45722579462983 41.547442278057)"
"Usos Sòl","INT","Interior","41,5474829784238","2,4573434257796","POINT (2.4573434257796 41.5474829784238)"
"Usos Sòl","INT","Interior","41,5476830654886","2,45847843773092","POINT (2.45847843773092 41.5476830654886)"
"Usos Sòl","INT","Interior","41,5440911129132","2,46273513937291","POINT (2.46273513937291 41.5440911129132)"
"Usos Sòl","INT","Interior","41,5440733284358","2,46250380161807","POINT (2.46250380161807 41.5440733284358)"
"Usos Sòl","INT","Interior","41,5449537299478","2,46223841375282","POINT (2.46223841375282 41.5449537299478)"
"Usos Sòl","INT","Interior","41,5448132829708","2,46399090518821","POINT (2.46399090518821 41.5448132829708)"
"Usos Sòl","INT","Interior","41,5555366522703","2,45918090187236","POINT (2.45918090187236 41.5555366522703)"
"Usos Sòl","PREVIST","Espais Nous","41,5668111386774","2,43535993081625","POINT (2.43535993081625 41.5668111386774)"
"Usos Sòl","EQP","Equipament en Projecte","41,5440620074954","2,45167897053892","POINT (2.45167897053892 41.5440620074954)"
"Usos Sòl","PREVIST","Espais Nous","41,5434768469366","2,45193457032714","POINT (2.45193457032714 41.5434768469366)"
"Usos Sòl","INT","Interior","41,5518825871998","2,45964914625646","POINT (2.45964914625646 41.5518825871998)"
"Usos Sòl","INT","Interior","41,5523404027636","2,46098963191259","POINT (2.46098963191259 41.5523404027636)"
"Usos Sòl","INT","Interior","41,5508588007593","2,46153786555484","POINT (2.46153786555484 41.5508588007593)"
"Usos Sòl","INT","Interior","41,551741058293","2,4628251477644","POINT (2.4628251477644 41.551741058293)"
"Usos Sòl","INT","Interior","41,5501682675235","2,46519432505733","POINT (2.46519432505733 41.5501682675235)"
"Usos Sòl","INT","Interior","41,5502410734909","2,46537988050955","POINT (2.46537988050955 41.5502410734909)"
"Usos Sòl","INT","Interior","41,5505842961228","2,46793413865895","POINT (2.46793413865895 41.5505842961228)"
"Usos Sòl","INT","Interior","41,5510908197846","2,46925124973699","POINT (2.46925124973699 41.5510908197846)"
"Usos Sòl","ZV","Zona Verda","41,5459227449972","2,43869032989634","POINT (2.43869032989634 41.5459227449972)"
"Usos Sòl","ZV","Zona Verda","41,5507501490038","2,43965032327109","POINT (2.43965032327109 41.5507501490038)"
"Usos Sòl","ZV","Zona Verda","41,5449703124992","2,43251011982793","POINT (2.43251011982793 41.5449703124992)"
"Usos Sòl","ZV","Zona Verda","41,545575477476","2,43280242282224","POINT (2.43280242282224 41.545575477476)"
"Usos Sòl","INT","Interior","41,5468353151588","2,46210898773875","POINT (2.46210898773875 41.5468353151588)"
"Usos Sòl","INT","Interior","41,5469558141165","2,46224295133713","POINT (2.46224295133713 41.5469558141165)"
"Usos Sòl","INT","Interior","41,5469643973829","2,462366257754","POINT (2.462366257754 41.5469643973829)"
"Usos Sòl","INT","Interior","41,549277331469","2,45965206648278","POINT (2.45965206648278 41.549277331469)"
"Usos Sòl","INT","Interior","41,5506947761216","2,45919661165659","POINT (2.45919661165659 41.5506947761216)"
"Usos Sòl","INT","Interior","41,5510231771252","2,45723009855603","POINT (2.45723009855603 41.5510231771252)"
"Usos Sòl","INT","Interior","41,5517591531287","2,45529857464583","POINT (2.45529857464583 41.5517591531287)"
"Usos Sòl","INT","Interior","41,5461756715367","2,4676932106681","POINT (2.4676932106681 41.5461756715367)"
"Usos Sòl","INT","Interior","41,5464324009823","2,46823270312121","POINT (2.46823270312121 41.5464324009823)"
"Usos Sòl","PREVIST","Espais Nous","41,5451898704252","2,44889752294861","POINT (2.44889752294861 41.5451898704252)"
"Usos Sòl","PREVIST","Espais Nous","41,5566604933065","2,43253396818107","POINT (2.43253396818107 41.5566604933065)"
"Usos Sòl","FONS","Fons","41,5572248770923","2,43375439568831","POINT (2.43375439568831 41.5572248770923)"
"Usos Sòl","INT","Interior","41,552897410897","2,42912540858152","POINT (2.42912540858152 41.552897410897)"
"Usos Sòl","INT","Interior","41,5528832427407","2,4293245875462","POINT (2.4293245875462 41.5528832427407)"
"Usos Sòl","EQ","Equipament","41,5503191450993","2,43820778254902","POINT (2.43820778254902 41.5503191450993)"
"Usos Sòl","INT","Interior","41,5517565225469","2,46977513520747","POINT (2.46977513520747 41.5517565225469)"
"Usos Sòl","INT","Interior","41,5509340034663","2,47067587972161","POINT (2.47067587972161 41.5509340034663)"
"Usos Sòl","INT","Interior","41,5508686993578","2,47042836473668","POINT (2.47042836473668 41.5508686993578)"
"Usos Sòl","INT","Interior","41,5474653049088","2,46775251518548","POINT (2.46775251518548 41.5474653049088)"
"Usos Sòl","INT","Interior","41,5476653930581","2,46800421337901","POINT (2.46800421337901 41.5476653930581)"
"Usos Sòl","INT","Interior","41,5476024288674","2,46789941226137","POINT (2.46789941226137 41.5476024288674)"
"Usos Sòl","INT","Interior","41,5476193774389","2,46894671335477","POINT (2.46894671335477 41.5476193774389)"
"Usos Sòl","INT","Interior","41,5479980842986","2,47064409897286","POINT (2.47064409897286 41.5479980842986)"
"Usos Sòl","INT","Interior","41,5480978031315","2,47154105067447","POINT (2.47154105067447 41.5480978031315)"
"Usos Sòl","ZV","Zona Verda","41,5416993929202","2,45796460665007","POINT (2.45796460665007 41.5416993929202)"
"Usos Sòl","ZV","Zona Verda","41,5415309118029","2,45766278899488","POINT (2.45766278899488 41.5415309118029)"
"Usos Sòl","ESCULLERA","Escullera","41,5292974595582","2,44737418515797","POINT (2.44737418515797 41.5292974595582)"
"Usos Sòl","ESCULLERA","Escullera","41,5285488070704","2,44159191922609","POINT (2.44159191922609 41.5285488070704)"
"Usos Sòl","INT","Interior","41,5464999821132","2,46837282339334","POINT (2.46837282339334 41.5464999821132)"
"Usos Sòl","INT","Interior","41,5470008582784","2,46874242406333","POINT (2.46874242406333 41.5470008582784)"
"Usos Sòl","INT","Interior","41,5470379910344","2,46931235498826","POINT (2.46931235498826 41.5470379910344)"
"Usos Sòl","INT","Interior","41,547283136219","2,46919875570846","POINT (2.46919875570846 41.547283136219)"
"Usos Sòl","ZV","Zona Verda","41,5517771815483","2,44040421099824","POINT (2.44040421099824 41.5517771815483)"
"Usos Sòl","ZV","Zona Verda","41,5514372106939","2,44168789096282","POINT (2.44168789096282 41.5514372106939)"
"Usos Sòl","ART","Vies Principals","41,5592558402357","2,46861253311326","POINT (2.46861253311326 41.5592558402357)"
"Usos Sòl","ART","Vies Principals","41,5597343773362","2,46928960386491","POINT (2.46928960386491 41.5597343773362)"
"Usos Sòl","ART","Vies Principals","41,5597816102408","2,47150492015557","POINT (2.47150492015557 41.5597816102408)"
"Usos Sòl","INT","Interior","41,5486398543704","2,47232986560799","POINT (2.47232986560799 41.5486398543704)"
"Usos Sòl","INT","Interior","41,5485592481666","2,47266095876356","POINT (2.47266095876356 41.5485592481666)"
"Usos Sòl","INT","Interior","41,5485841330423","2,47286202436384","POINT (2.47286202436384 41.5485841330423)"
"Usos Sòl","INT","Interior","41,5485985066158","2,47296550880197","POINT (2.47296550880197 41.5485985066158)"
"Usos Sòl","INT","Interior","41,549235224929","2,47456740908615","POINT (2.47456740908615 41.549235224929)"
"Usos Sòl","INT","Interior","41,5500694433807","2,47340631237245","POINT (2.47340631237245 41.5500694433807)"
"Usos Sòl","INT","Interior","41,5506103962784","2,47451190159848","POINT (2.47451190159848 41.5506103962784)"
"Usos Sòl","INT","Interior","41,5514850818724","2,47393102200243","POINT (2.47393102200243 41.5514850818724)"
"Usos Sòl","ESCULLERA","Escullera","41,5230576474358","2,43056730447771","POINT (2.43056730447771 41.5230576474358)"
"Usos Sòl","ESCULLERA","Escullera","41,5217605748565","2,42854104484851","POINT (2.42854104484851 41.5217605748565)"
"Usos Sòl","ESCULLERA","Escullera","41,5277593101535","2,43851782934144","POINT (2.43851782934144 41.5277593101535)"
"Usos Sòl","ZV","Zona Verda","41,5517862982083","2,44146962619485","POINT (2.44146962619485 41.5517862982083)"
"Usos Sòl","ZV","Zona Verda","41,5509078483865","2,44197526404749","POINT (2.44197526404749 41.5509078483865)"
"Usos Sòl","ART","Vies Principals","41,5561629877529","2,47255971094461","POINT (2.47255971094461 41.5561629877529)"
"Usos Sòl","FONS","Fons","41,5456864155325","2,46100414137981","POINT (2.46100414137981 41.5456864155325)"
"Usos Sòl","INT","Interior","41,5505276095288","2,47282361438747","POINT (2.47282361438747 41.5505276095288)"
"Usos Sòl","INT","Interior","41,5494229073625","2,47107585203418","POINT (2.47107585203418 41.5494229073625)"
"Usos Sòl","INT","Interior","41,5524513406999","2,46709135440907","POINT (2.46709135440907 41.5524513406999)"
"Usos Sòl","INT","Interior","41,554922446941","2,46860328953328","POINT (2.46860328953328 41.554922446941)"
"Usos Sòl","INT","Interior","41,5567830321545","2,4682946909047","POINT (2.4682946909047 41.5567830321545)"
"Usos Sòl","INT","Interior","41,5591905605274","2,47188737672571","POINT (2.47188737672571 41.5591905605274)"
"Usos Sòl","INT","Interior","41,5552161895237","2,47617743317012","POINT (2.47617743317012 41.5552161895237)"
"Usos Sòl","INT","Interior","41,55554983474","2,47896399383246","POINT (2.47896399383246 41.55554983474)"
"Usos Sòl","ESCULLERA","Escullera","41,5287505546211","2,44351935112086","POINT (2.44351935112086 41.5287505546211)"
"Usos Sòl","INT","Interior","41,5361008355758","2,44772701928816","POINT (2.44772701928816 41.5361008355758)"
"Usos Sòl","INT","Interior","41,5441370004462","2,45266073158089","POINT (2.45266073158089 41.5441370004462)"
"Usos Sòl","ZV","Zona Verda","41,5521108707642","2,43981053659359","POINT (2.43981053659359 41.5521108707642)"
"Usos Sòl","ZV","Zona Verda","41,5526254729881","2,43909319348474","POINT (2.43909319348474 41.5526254729881)"
"Usos Sòl","ZV","Zona Verda","41,5532412242557","2,4385381826559","POINT (2.4385381826559 41.5532412242557)"
"Usos Sòl","ZV","Zona Verda","41,5535871223652","2,4361577525021","POINT (2.4361577525021 41.5535871223652)"
"Usos Sòl","ZV","Zona Verda","41,5550257646169","2,43996751240515","POINT (2.43996751240515 41.5550257646169)"
"Usos Sòl","ZV","Zona Verda","41,5535909135391","2,44061267542874","POINT (2.44061267542874 41.5535909135391)"
"Usos Sòl","PLATJA","Platja","41,5388710973359","2,45587985402627","POINT (2.45587985402627 41.5388710973359)"
"Usos Sòl","FONS","Fons","41,5380106513994","2,45324685691286","POINT (2.45324685691286 41.5380106513994)"
"Usos Sòl","INT","Interior","41,5397970856196","2,45112981958179","POINT (2.45112981958179 41.5397970856196)"
"Usos Sòl","ZV","Zona Verda","41,5465264389394","2,45298908303138","POINT (2.45298908303138 41.5465264389394)"
"Usos Sòl","INT","Interior","41,5542757747139","2,47674242807205","POINT (2.47674242807205 41.5542757747139)"
"Usos Sòl","INT","Interior","41,5540914697109","2,4767108545647","POINT (2.4767108545647 41.5540914697109)"
"Usos Sòl","INT","Interior","41,5533572988216","2,47698900447428","POINT (2.47698900447428 41.5533572988216)"
"Usos Sòl","INT","Interior","41,553382353802","2,47742466763914","POINT (2.47742466763914 41.553382353802)"
"Usos Sòl","INT","Interior","41,5527391845668","2,47880201662088","POINT (2.47880201662088 41.5527391845668)"
"Usos Sòl","INT","Interior","41,556154547025","2,48045601438882","POINT (2.48045601438882 41.556154547025)"
"Usos Sòl","INT","Interior","41,5509903268245","2,48126995346962","POINT (2.48126995346962 41.5509903268245)"
"Usos Sòl","INT","Interior","41,5505251352265","2,48272063134613","POINT (2.48272063134613 41.5505251352265)"
"Usos Sòl","ESC","Escola","41,5438540826391","2,4538755285812","POINT (2.4538755285812 41.5438540826391)"
"Usos Sòl","EQ","Equipament","41,5447073216907","2,45280690255446","POINT (2.45280690255446 41.5447073216907)"
"Usos Sòl","VIA","Vials","41,5524711778258","2,46984068395625","POINT (2.46984068395625 41.5524711778258)"
"Usos Sòl","FONS","Fons","41,5572194035587","2,46591815151534","POINT (2.46591815151534 41.5572194035587)"
"Usos Sòl","ZV","Zona Verda","41,5512414679533","2,43454362774936","POINT (2.43454362774936 41.5512414679533)"
"Usos Sòl","ZV","Zona Verda","41,5546802640255","2,44232767872972","POINT (2.44232767872972 41.5546802640255)"
"Usos Sòl","ZV","Zona Verda","41,5548536162061","2,44262064924161","POINT (2.44262064924161 41.5548536162061)"
"Usos Sòl","INT","Interior","41,5483112118574","2,45083454474851","POINT (2.45083454474851 41.5483112118574)"
"Usos Sòl","ZV","Zona Verda","41,5520918057807","2,45214588565232","POINT (2.45214588565232 41.5520918057807)"
"Usos Sòl","FONS","Fons","41,5505939033765","2,42560181997713","POINT (2.42560181997713 41.5505939033765)"
"Usos Sòl","VIA","Vials","41,5507328057456","2,42610934606646","POINT (2.42610934606646 41.5507328057456)"
"Usos Sòl","EQ","Equipament","41,5451490609728","2,43076312854641","POINT (2.43076312854641 41.5451490609728)"
"Usos Sòl","EQ","Equipament","41,5471485384234","2,42719756518982","POINT (2.42719756518982 41.5471485384234)"
"Usos Sòl","INT","Interior","41,5510570763317","2,4835909127927","POINT (2.4835909127927 41.5510570763317)"
"Usos Sòl","INT","Interior","41,5549273950996","2,48251398822148","POINT (2.48251398822148 41.5549273950996)"
"Usos Sòl","INT","Interior","41,5550295467201","2,48200903447545","POINT (2.48200903447545 41.5550295467201)"
"Usos Sòl","INT","Interior","41,5552238543787","2,48304814282768","POINT (2.48304814282768 41.5552238543787)"
"Usos Sòl","INT","Interior","41,5556378925585","2,48445369698847","POINT (2.48445369698847 41.5556378925585)"
"Usos Sòl","INT","Interior","41,5601051676151","2,45788415936935","POINT (2.45788415936935 41.5601051676151)"
"Usos Sòl","INT","Interior","41,560033429197","2,45819339842407","POINT (2.45819339842407 41.560033429197)"
"Usos Sòl","ESC","Escola","41,5504410652704","2,44634738578426","POINT (2.44634738578426 41.5504410652704)"
"Usos Sòl","ESC","Escola","41,5518464928483","2,44672351548969","POINT (2.44672351548969 41.5518464928483)"
"Usos Sòl","ESC","Escola","41,5495819361138","2,4523788199025","POINT (2.4523788199025 41.5495819361138)"
"Usos Sòl","ESC","Escola","41,5497465635828","2,45220862289807","POINT (2.45220862289807 41.5497465635828)"
"Usos Sòl","ZV","Zona Verda","41,5489894900551","2,44857155131116","POINT (2.44857155131116 41.5489894900551)"
"Usos Sòl","INT","Interior","41,5469771134397","2,44459816625052","POINT (2.44459816625052 41.5469771134397)"
"Usos Sòl","INT","Interior","41,5480664239146","2,44431983752261","POINT (2.44431983752261 41.5480664239146)"
"Usos Sòl","INT","Interior","41,5472166357328","2,43374887659611","POINT (2.43374887659611 41.5472166357328)"
"Usos Sòl","INT","Interior","41,5481712970161","2,43438054672528","POINT (2.43438054672528 41.5481712970161)"
"Usos Sòl","TR","Transit Reduït","41,5508987722838","2,44274655213404","POINT (2.44274655213404 41.5508987722838)"
"Usos Sòl","VIA","Vials","41,5668773524668","2,46552283427937","POINT (2.46552283427937 41.5668773524668)"
"Usos Sòl","ART","Vies Principals","41,5463156881419","2,41745620235717","POINT (2.41745620235717 41.5463156881419)"
"Usos Sòl","VIA","Vials","41,5387790315283","2,41779583430031","POINT (2.41779583430031 41.5387790315283)"
"Usos Sòl","INT","Interior","41,5595394535316","2,45927299413587","POINT (2.45927299413587 41.5595394535316)"
"Usos Sòl","INT","Interior","41,5596377897536","2,45944882051563","POINT (2.45944882051563 41.5596377897536)"
"Usos Sòl","INT","Interior","41,5595808824443","2,45954462940628","POINT (2.45954462940628 41.5595808824443)"
"Usos Sòl","INT","Interior","41,560464630974","2,45942514557951","POINT (2.45942514557951 41.560464630974)"
"Usos Sòl","INT","Interior","41,5602536759245","2,46247699768171","POINT (2.46247699768171 41.5602536759245)"
"Usos Sòl","INT","Interior","41,560461756345","2,4625804370761","POINT (2.4625804370761 41.560461756345)"
"Usos Sòl","INT","Interior","41,5603363654452","2,46285289742048","POINT (2.46285289742048 41.5603363654452)"
"Usos Sòl","ZV","Zona Verda","41,5489884933758","2,44797606175316","POINT (2.44797606175316 41.5489884933758)"
"Usos Sòl","ZV","Zona Verda","41,5498504180218","2,44975035335676","POINT (2.44975035335676 41.5498504180218)"
