ZONA,AREA,PERIMETRE,AMPLADA,ALCADA,LAT,LNG,WKT
"Càrrega i Descàrrega",",21856","1,89281",",54641",",4","41,5433298052565","2,43395135495944","POLYGON ((2.4339552236099 41.5433307288491, 2.43394901409643 41.5433322967598, 2.43394748630907 41.5433288816639, 2.43395369582226 41.5433273137532, 2.4339552236099 41.5433307288491))"
"Càrrega i Descàrrega",",2322","1,96102",",58051",",4","41,543332553568","2,43393055983018","POLYGON ((2.43393402956037 41.5433343659586, 2.43392706992911 41.543334343966, 2.43392709010016 41.5433307411772, 2.43393404973104 41.5433307631698, 2.43393402956037 41.5433343659586))"
"Càrrega i Descàrrega",",21211","1,86055",",53027",",4","41,5433296937924","2,43390979201809","POLYGON ((2.43390751701265 41.5433272388226, 2.43391355895637 41.5433287247307, 2.43391206702372 41.543332148762, 2.43390602507971 41.5433306628539, 2.43390751701265 41.5433272388226))"
"Càrrega i Descàrrega",",20873","1,84367",",52184",",4","41,5433235856486","2,4338928018706","POLYGON ((2.43389145904004 41.5433208017163, 2.43389672907981 41.5433233346941, 2.43389414470126 41.5433263695807, 2.43388887466135 41.5433238366027, 2.43389145904004 41.5433208017163))"
"Càrrega i Descàrrega","51,67699","45,86637","2,53319","20,4","41,5452929820125","2,43803417459427","POLYGON ((2.43794047723268 41.5452328510814, 2.4379628992033 41.5452174611119, 2.43812787212971 41.5453531128677, 2.43810545015064 41.545368502869, 2.43794047723268 41.5452328510814))"
"Càrrega i Descàrrega","41,40806","36,17767","2,68883","15,4","41,545367423762","2,43786872844685","POLYGON ((2.43794295805278 41.5454103989739, 2.43791918132833 41.5454267534615, 2.43779449893943 41.5453244485025, 2.43781827565724 41.5453080940405, 2.43794295805278 41.5454103989739))"
"Càrrega i Descàrrega","51,5347","47,79865","21,50266","2,39667","41,5460232022884","2,43657143584037","POLYGON ((2.43667621943134 41.5459657789613, 2.43648605373529 41.5460965487666, 2.43646665206444 41.5460806255183, 2.43665681775221 41.5459498557446, 2.43667621943134 41.5459657789613))"
"Càrrega i Descàrrega","23,31289","24,22741","9,7137","2,4","41,547199560107","2,44163519721755","POLYGON ((2.44159320940437 41.547167379585, 2.44169230352518 41.5472133477188, 2.44167718507229 41.5472317406137, 2.44157809093439 41.5471857724668, 2.44159320940437 41.547167379585))"
"Càrrega i Descàrrega","40,82165","37,77825","16,4","2,48912","41,5476611182299","2,43628748358684","POLYGON ((2.43621046531643 41.5477083733062, 2.43634236870091 41.5475988236858, 2.43636450174525 41.5476138631011, 2.436232598367 41.5477234127466, 2.43621046531643 41.5477083733062))"
"Càrrega i Descàrrega","44,50241","41,63722","2,41861","18,4","41,5473049978259","2,43541529049985","POLYGON ((2.4353818624378 41.5473847135414, 2.43535557543032 41.5473755159595, 2.43544871847883 41.547225282099, 2.43547500543913 41.5472344796595, 2.4353818624378 41.5473847135414))"
